"","Kod","Nazwa","Miasta...wieś","Płeć","Przyczyny.zgonów","Rok","Wartosc","Jednostka.miary","Atrybut","X"
"55328",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy trzustki",2013,9.8,"-",NA,NA
"55329",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy trzustki",2014,15.3,"-",NA,NA
"55330",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy tchawicy, oskrzela i płuca",2011,42.8,"-",NA,NA
"55331",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy tchawicy, oskrzela i płuca",2012,45.8,"-",NA,NA
"55332",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy tchawicy, oskrzela i płuca",2013,44.2,"-",NA,NA
"55333",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy tchawicy, oskrzela i płuca",2014,51.1,"-",NA,NA
"55334",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy sutka",2011,32.8,"-",NA,NA
"55335",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy sutka",2012,33.5,"-",NA,NA
"55336",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy sutka",2013,34.7,"-",NA,NA
"55337",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy sutka",2014,37.4,"-",NA,NA
"55338",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy szyjki macicy",2011,8.7,"-",NA,NA
"55339",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy szyjki macicy",2012,9.3,"-",NA,NA
"55340",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy szyjki macicy",2013,10,"-",NA,NA
"55341",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy szyjki macicy",2014,9.2,"-",NA,NA
"55342",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy gruczołu krokowego",2011,0,"-",NA,NA
"55343",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy gruczołu krokowego",2012,0,"-",NA,NA
"55344",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy gruczołu krokowego",2013,0,"-",NA,NA
"55345",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","nowotwór złośliwy gruczołu krokowego",2014,0,"-",NA,NA
"55346",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","białaczka",2011,4.3,"-",NA,NA
"55347",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","białaczka",2012,4.2,"-",NA,NA
"55348",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","białaczka",2013,5.7,"-",NA,NA
"55349",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","białaczka",2014,4.5,"-",NA,NA
"55350",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2011,14.4,"-",NA,NA
"55351",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2012,12.2,"-",NA,NA
"55352",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2013,13.7,"-",NA,NA
"55353",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2014,12.3,"-",NA,NA
"55354",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","cukrzyca",2011,13.5,"-",NA,NA
"55355",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","cukrzyca",2012,11.7,"-",NA,NA
"55356",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","cukrzyca",2013,13.7,"-",NA,NA
"55357",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","cukrzyca",2014,12.3,"-",NA,NA
"55358",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zaburzenia psychiczne i zaburzenia zachowania",2011,0.4,"-",NA,NA
"55359",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zaburzenia psychiczne i zaburzenia zachowania",2012,0,"-",NA,NA
"55360",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zaburzenia psychiczne i zaburzenia zachowania",2013,0,"-",NA,NA
"55361",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zaburzenia psychiczne i zaburzenia zachowania",2014,0.3,"-",NA,NA
"55362",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu nerwowego i narządów zmysłów",2011,18.1,"-",NA,NA
"55363",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu nerwowego i narządów zmysłów",2012,18.5,"-",NA,NA
"55364",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu nerwowego i narządów zmysłów",2013,18.1,"-",NA,NA
"55365",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu nerwowego i narządów zmysłów",2014,16.7,"-",NA,NA
"55366",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroba Alzheimera",2011,10.3,"-",NA,NA
"55367",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroba Alzheimera",2012,10.4,"-",NA,NA
"55368",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroba Alzheimera",2013,10.6,"-",NA,NA
"55369",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroba Alzheimera",2014,10.8,"-",NA,NA
"55370",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu krążenia",2011,399.6,"-",NA,NA
"55371",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu krążenia",2012,448.7,"-",NA,NA
"55372",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu krążenia",2013,430.7,"-",NA,NA
"55373",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu krążenia",2014,389.8,"-",NA,NA
"55374",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroba nadciśnieniowa",2011,8.5,"-",NA,NA
"55375",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroba nadciśnieniowa",2012,4.2,"-",NA,NA
"55376",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroba nadciśnieniowa",2013,0.9,"-",NA,NA
"55377",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroba nadciśnieniowa",2014,0.5,"-",NA,NA
"55378",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroba niedokrwienna serca",2011,67.2,"-",NA,NA
"55379",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroba niedokrwienna serca",2012,63.7,"-",NA,NA
"55380",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroba niedokrwienna serca",2013,54.3,"-",NA,NA
"55381",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroba niedokrwienna serca",2014,49.7,"-",NA,NA
"55382",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","ostry zawał serca",2011,37,"-",NA,NA
"55383",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","ostry zawał serca",2012,33.2,"-",NA,NA
"55384",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","ostry zawał serca",2013,30.8,"-",NA,NA
"55385",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","ostry zawał serca",2014,29.5,"-",NA,NA
"55386",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby naczyń mózgowych",2011,77.7,"-",NA,NA
"55387",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby naczyń mózgowych",2012,77,"-",NA,NA
"55388",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby naczyń mózgowych",2013,72,"-",NA,NA
"55389",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby naczyń mózgowych",2014,61.7,"-",NA,NA
"55390",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","miażdżyca",2011,101,"-",NA,NA
"55391",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","miażdżyca",2012,118.3,"-",NA,NA
"55392",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","miażdżyca",2013,127.1,"-",NA,NA
"55393",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","miażdżyca",2014,114.9,"-",NA,NA
"55394",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu oddechowego",2011,50.7,"-",NA,NA
"55395",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu oddechowego",2012,50.3,"-",NA,NA
"55396",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu oddechowego",2013,52.2,"-",NA,NA
"55397",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu oddechowego",2014,37.3,"-",NA,NA
"55398",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu trawiennego",2011,37,"-",NA,NA
"55399",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu trawiennego",2012,33,"-",NA,NA
"55400",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu trawiennego",2013,36.4,"-",NA,NA
"55401",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu trawiennego",2014,28.8,"-",NA,NA
"55402",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zwłóknienie i marskość wątroby",2011,9,"-",NA,NA
"55403",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zwłóknienie i marskość wątroby",2012,5.1,"-",NA,NA
"55404",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zwłóknienie i marskość wątroby",2013,7.4,"-",NA,NA
"55405",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zwłóknienie i marskość wątroby",2014,6.5,"-",NA,NA
"55406",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu moczowo-płciowego",2011,13.6,"-",NA,NA
"55407",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu moczowo-płciowego",2012,3.3,"-",NA,NA
"55408",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu moczowo-płciowego",2013,0.9,"-",NA,NA
"55409",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","choroby układu moczowo-płciowego",2014,0.5,"-",NA,NA
"55410",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","ciąża, poród i połóg",2011,0,"-",NA,NA
"55411",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","ciąża, poród i połóg",2012,0,"-",NA,NA
"55412",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","ciąża, poród i połóg",2013,0.2,"-",NA,NA
"55413",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","ciąża, poród i połóg",2014,0,"-",NA,NA
"55414",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","stany rozpoczynające się w okresie okołoporodowym",2011,1.8,"-",NA,NA
"55415",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","stany rozpoczynające się w okresie okołoporodowym",2012,1.5,"-",NA,NA
"55416",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","stany rozpoczynające się w okresie okołoporodowym",2013,2.1,"-",NA,NA
"55417",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","stany rozpoczynające się w okresie okołoporodowym",2014,0.6,"-",NA,NA
"55418",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2011,2.2,"-",NA,NA
"55419",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2012,3.2,"-",NA,NA
"55420",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2013,2.1,"-",NA,NA
"55421",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2014,1.8,"-",NA,NA
"55422",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2011,55.5,"-",NA,NA
"55423",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2012,69.8,"-",NA,NA
"55424",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2013,108,"-",NA,NA
"55425",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2014,159.3,"-",NA,NA
"55426",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zewnętrzne przyczyny zgonu",2011,22.6,"-",NA,NA
"55427",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zewnętrzne przyczyny zgonu",2012,22.2,"-",NA,NA
"55428",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zewnętrzne przyczyny zgonu",2013,20.5,"-",NA,NA
"55429",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","zewnętrzne przyczyny zgonu",2014,18.5,"-",NA,NA
"55430",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","wypadki komunikacyjne",2011,3.9,"-",NA,NA
"55431",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","wypadki komunikacyjne",2012,3.5,"-",NA,NA
"55432",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","wypadki komunikacyjne",2013,4.4,"-",NA,NA
"55433",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","wypadki komunikacyjne",2014,4.2,"-",NA,NA
"55434",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","samobójstwa",2011,4.8,"-",NA,NA
"55435",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","samobójstwa",2012,4.7,"-",NA,NA
"55436",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","samobójstwa",2013,4.8,"-",NA,NA
"55437",400000,"KUJAWSKO-POMORSKIE","miasto","kobiety","samobójstwa",2014,4.7,"-",NA,NA
"55438",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","ogółem",2011,905.9,"-",NA,NA
"55439",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","ogółem",2012,927.9,"-",NA,NA
"55440",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","ogółem",2013,919.4,"-",NA,NA
"55441",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","ogółem",2014,878.9,"-",NA,NA
"55442",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby zakaźne i pasożytnicze",2011,4,"-",NA,NA
"55443",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby zakaźne i pasożytnicze",2012,2.4,"-",NA,NA
"55444",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby zakaźne i pasożytnicze",2013,1.4,"-",NA,NA
"55445",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby zakaźne i pasożytnicze",2014,1.2,"-",NA,NA
"55446",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","gruźlica",2011,0.8,"-",NA,NA
"55447",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","gruźlica",2012,0.7,"-",NA,NA
"55448",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","gruźlica",2013,0.7,"-",NA,NA
"55449",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","gruźlica",2014,0.6,"-",NA,NA
"55450",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwory",2011,232.4,"-",NA,NA
"55451",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwory",2012,232.3,"-",NA,NA
"55452",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwory",2013,229,"-",NA,NA
"55453",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwory",2014,241.5,"-",NA,NA
"55454",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwory złośliwe",2011,219,"-",NA,NA
"55455",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwory złośliwe",2012,224,"-",NA,NA
"55456",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwory złośliwe",2013,219.5,"-",NA,NA
"55457",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwory złośliwe",2014,234.3,"-",NA,NA
"55458",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy żołądka",2011,11.8,"-",NA,NA
"55459",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy żołądka",2012,12.2,"-",NA,NA
"55460",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy żołądka",2013,12.2,"-",NA,NA
"55461",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy żołądka",2014,13.7,"-",NA,NA
"55462",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy trzustki",2011,11.2,"-",NA,NA
"55463",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy trzustki",2012,9.5,"-",NA,NA
"55464",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy trzustki",2013,8.1,"-",NA,NA
"55465",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy trzustki",2014,11.2,"-",NA,NA
"55466",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy tchawicy, oskrzela i płuca",2011,55.7,"-",NA,NA
"55467",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy tchawicy, oskrzela i płuca",2012,59.8,"-",NA,NA
"55468",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy tchawicy, oskrzela i płuca",2013,60.3,"-",NA,NA
"55469",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy tchawicy, oskrzela i płuca",2014,65.1,"-",NA,NA
"55470",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy sutka",2011,10.7,"-",NA,NA
"55471",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy sutka",2012,12.9,"-",NA,NA
"55472",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy sutka",2013,12.1,"-",NA,NA
"55473",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy sutka",2014,12.8,"-",NA,NA
"55474",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy szyjki macicy",2011,3.6,"-",NA,NA
"55475",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy szyjki macicy",2012,3.6,"-",NA,NA
"55476",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy szyjki macicy",2013,3,"-",NA,NA
"55477",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy szyjki macicy",2014,3.6,"-",NA,NA
"55478",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy gruczołu krokowego",2011,10.7,"-",NA,NA
"55479",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy gruczołu krokowego",2012,10.6,"-",NA,NA
"55480",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy gruczołu krokowego",2013,8.7,"-",NA,NA
"55481",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","nowotwór złośliwy gruczołu krokowego",2014,8.4,"-",NA,NA
"55482",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","białaczka",2011,7.5,"-",NA,NA
"55483",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","białaczka",2012,5.2,"-",NA,NA
"55484",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","białaczka",2013,6.2,"-",NA,NA
"55485",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","białaczka",2014,5.9,"-",NA,NA
"55486",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2011,10.1,"-",NA,NA
"55487",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2012,13.9,"-",NA,NA
"55488",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2013,10.7,"-",NA,NA
"55489",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2014,12.1,"-",NA,NA
"55490",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","cukrzyca",2011,9.7,"-",NA,NA
"55491",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","cukrzyca",2012,13.8,"-",NA,NA
"55492",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","cukrzyca",2013,10.5,"-",NA,NA
"55493",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","cukrzyca",2014,11.9,"-",NA,NA
"55494",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","zaburzenia psychiczne i zaburzenia zachowania",2011,0.5,"-",NA,NA
"55495",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","zaburzenia psychiczne i zaburzenia zachowania",2012,0.1,"-",NA,NA
"55496",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","zaburzenia psychiczne i zaburzenia zachowania",2013,0.1,"-",NA,NA
"55497",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","zaburzenia psychiczne i zaburzenia zachowania",2014,0,"-",NA,NA
"55498",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu nerwowego i narządów zmysłów",2011,11.2,"-",NA,NA
"55499",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu nerwowego i narządów zmysłów",2012,11.2,"-",NA,NA
"55500",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu nerwowego i narządów zmysłów",2013,13.4,"-",NA,NA
"55501",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu nerwowego i narządów zmysłów",2014,9.3,"-",NA,NA
"55502",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroba Alzheimera",2011,5.7,"-",NA,NA
"55503",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroba Alzheimera",2012,5.4,"-",NA,NA
"55504",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroba Alzheimera",2013,7.3,"-",NA,NA
"55505",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroba Alzheimera",2014,3.3,"-",NA,NA
"55506",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu krążenia",2011,411.2,"-",NA,NA
"55507",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu krążenia",2012,427.8,"-",NA,NA
"55508",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu krążenia",2013,421.7,"-",NA,NA
"55509",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu krążenia",2014,359.6,"-",NA,NA
"55510",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroba nadciśnieniowa",2011,7.8,"-",NA,NA
"55511",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroba nadciśnieniowa",2012,3.2,"-",NA,NA
"55512",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroba nadciśnieniowa",2013,1,"-",NA,NA
"55513",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroba nadciśnieniowa",2014,0.4,"-",NA,NA
"55514",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroba niedokrwienna serca",2011,76.1,"-",NA,NA
"55515",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroba niedokrwienna serca",2012,72.9,"-",NA,NA
"55516",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroba niedokrwienna serca",2013,71.8,"-",NA,NA
"55517",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroba niedokrwienna serca",2014,54.7,"-",NA,NA
"55518",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","ostry zawał serca",2011,45.2,"-",NA,NA
"55519",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","ostry zawał serca",2012,37.5,"-",NA,NA
"55520",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","ostry zawał serca",2013,39.4,"-",NA,NA
"55521",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","ostry zawał serca",2014,30.4,"-",NA,NA
"55522",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby naczyń mózgowych",2011,68.4,"-",NA,NA
"55523",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby naczyń mózgowych",2012,65.9,"-",NA,NA
"55524",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby naczyń mózgowych",2013,54.6,"-",NA,NA
"55525",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby naczyń mózgowych",2014,48.5,"-",NA,NA
"55526",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","miażdżyca",2011,104.1,"-",NA,NA
"55527",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","miażdżyca",2012,109.6,"-",NA,NA
"55528",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","miażdżyca",2013,114.1,"-",NA,NA
"55529",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","miażdżyca",2014,99.7,"-",NA,NA
"55530",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu oddechowego",2011,57.2,"-",NA,NA
"55531",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu oddechowego",2012,57.3,"-",NA,NA
"55532",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu oddechowego",2013,57.5,"-",NA,NA
"55533",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu oddechowego",2014,43,"-",NA,NA
"55534",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu trawiennego",2011,32.6,"-",NA,NA
"55535",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu trawiennego",2012,32.8,"-",NA,NA
"55536",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu trawiennego",2013,29.9,"-",NA,NA
"55537",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","choroby układu trawiennego",2014,20.3,"-",NA,NA
"55538",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","zwłóknienie i marskość wątroby",2011,5.3,"-",NA,NA
"55539",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","zwłóknienie i marskość wątroby",2012,6.1,"-",NA,NA
"55540",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","zwłóknienie i marskość wątroby",2013,4.9,"-",NA,NA
"55541",400000,"KUJAWSKO-POMORSKIE","wieś","ogółem","zwłóknienie i marskość wątroby",2014,3.2,"-",NA,NA
